Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
Istanbul,52,Rice - Retail,5,KG,9,2019,10.1809
Istanbul,52,Rice - Retail,5,KG,10,2019,10.1348
Istanbul,52,Rice - Retail,5,KG,11,2019,10.1288
Istanbul,52,Rice - Retail,5,KG,12,2019,10.2924
Istanbul,58,Wheat flour - Retail,5,KG,1,2017,3.2541
Istanbul,58,Wheat flour - Retail,5,KG,2,2017,3.2127
Istanbul,58,Wheat flour - Retail,5,KG,3,2017,3.2221
Istanbul,58,Wheat flour - Retail,5,KG,4,2017,3.3755
Istanbul,58,Wheat flour - Retail,5,KG,5,2017,3.4316
Istanbul,58,Wheat flour - Retail,5,KG,6,2017,3.4715
Istanbul,58,Wheat flour - Retail,5,KG,7,2017,3.411
Istanbul,58,Wheat flour - Retail,5,KG,8,2017,3.399
Istanbul,58,Wheat flour - Retail,5,KG,9,2017,3.3591
Istanbul,58,Wheat flour - Retail,5,KG,10,2017,3.3439
Istanbul,58,Wheat flour - Retail,5,KG,11,2017,3.395
Istanbul,58,Wheat flour - Retail,5,KG,12,2017,3.4034
Istanbul,58,Wheat flour - Retail,5,KG,1,2018,3.3583
Istanbul,58,Wheat flour - Retail,5,KG,2,2018,3.3883
Istanbul,58,Wheat flour - Retail,5,KG,3,2018,3.433
Istanbul,58,Wheat flour - Retail,5,KG,4,2018,3.4353
Istanbul,58,Wheat flour - Retail,5,KG,5,2018,3.4436
Istanbul,58,Wheat flour - Retail,5,KG,6,2018,3.5515
Istanbul,58,Wheat flour - Retail,5,KG,7,2018,3.5304
Istanbul,58,Wheat flour - Retail,5,KG,8,2018,3.5649
Istanbul,58,Wheat flour - Retail,5,KG,9,2018,3.7277
Istanbul,58,Wheat flour - Retail,5,KG,10,2018,4.1602
Istanbul,58,Wheat flour - Retail,5,KG,11,2018,4.3736
Istanbul,58,Wheat flour - Retail,5,KG,12,2018,4.567
Istanbul,58,Wheat flour - Retail,5,KG,1,2019,3.7832
Istanbul,58,Wheat flour - Retail,5,KG,2,2019,3.7516
Istanbul,58,Wheat flour - Retail,5,KG,3,2019,3.7977
Istanbul,58,Wheat flour - Retail,5,KG,4,2019,3.7821
Istanbul,58,Wheat flour - Retail,5,KG,5,2019,3.7886
Istanbul,58,Wheat flour - Retail,5,KG,6,2019,3.843
Istanbul,58,Wheat flour - Retail,5,KG,7,2019,3.911
Istanbul,58,Wheat flour - Retail,5,KG,8,2019,3.9179
Istanbul,58,Wheat flour - Retail,5,KG,9,2019,3.8792
Istanbul,58,Wheat flour - Retail,5,KG,10,2019,3.897
Istanbul,58,Wheat flour - Retail,5,KG,11,2019,3.9533
Istanbul,58,Wheat flour - Retail,5,KG,12,2019,4.1495
Istanbul,66,Beans (white) - Retail,5,KG,1,2017,9.0907
Istanbul,66,Beans (white) - Retail,5,KG,2,2017,9.7094
Istanbul,66,Beans (white) - Retail,5,KG,3,2017,10.2414
Istanbul,66,Beans (white) - Retail,5,KG,4,2017,10.0895
Istanbul,66,Beans (white) - Retail,5,KG,5,2017,10.3193
Istanbul,66,Beans (white) - Retail,5,KG,6,2017,10.1736
Istanbul,66,Beans (white) - Retail,5,KG,7,2017,9.9142
Istanbul,66,Beans (white) - Retail,5,KG,8,2017,9.8908
Istanbul,66,Beans (white) - Retail,5,KG,9,2017,9.866
Istanbul,66,Beans (white) - Retail,5,KG,10,2017,9.6902
Istanbul,66,Beans (white) - Retail,5,KG,11,2017,9.6571
Istanbul,66,Beans (white) - Retail,5,KG,12,2017,9.7049
Istanbul,66,Beans (white) - Retail,5,KG,1,2018,9.3261
Istanbul,66,Beans (white) - Retail,5,KG,2,2018,9.0501
Istanbul,66,Beans (white) - Retail,5,KG,3,2018,8.9022
Istanbul,66,Beans (white) - Retail,5,KG,4,2018,8.8921
Istanbul,66,Beans (white) - Retail,5,KG,5,2018,8.8738
Istanbul,66,Beans (white) - Retail,5,KG,6,2018,9.2925
Istanbul,66,Beans (white) - Retail,5,KG,7,2018,9.6662
Istanbul,66,Beans (white) - Retail,5,KG,8,2018,9.7159
Istanbul,66,Beans (white) - Retail,5,KG,9,2018,10.0035
Istanbul,66,Beans (white) - Retail,5,KG,10,2018,10.7104
Istanbul,66,Beans (white) - Retail,5,KG,11,2018,12.407
Istanbul,66,Beans (white) - Retail,5,KG,12,2018,12.2706
Istanbul,66,Beans (white) - Retail,5,KG,1,2019,10.8336
Istanbul,66,Beans (white) - Retail,5,KG,2,2019,11.2299
Istanbul,66,Beans (white) - Retail,5,KG,3,2019,11.2164
Istanbul,66,Beans (white) - Retail,5,KG,4,2019,11.3677
Istanbul,66,Beans (white) - Retail,5,KG,5,2019,11.7387
Istanbul,66,Beans (white) - Retail,5,KG,6,2019,12.8419
Istanbul,66,Beans (white) - Retail,5,KG,7,2019,13.08
Istanbul,66,Beans (white) - Retail,5,KG,8,2019,13.0675
Istanbul,66,Beans (white) - Retail,5,KG,9,2019,12.8577
Istanbul,66,Beans (white) - Retail,5,KG,10,2019,12.4672
Istanbul,66,Beans (white) - Retail,5,KG,11,2019,12.3961
Istanbul,66,Beans (white) - Retail,5,KG,12,2019,12.9957
Istanbul,83,Potatoes - Retail,5,KG,1,2017,1.5771
Istanbul,83,Potatoes - Retail,5,KG,2,2017,1.615
Istanbul,83,Potatoes - Retail,5,KG,3,2017,1.6312
Istanbul,83,Potatoes - Retail,5,KG,4,2017,2.1246
Istanbul,83,Potatoes - Retail,5,KG,5,2017,2.0861
Istanbul,83,Potatoes - Retail,5,KG,6,2017,1.936
Istanbul,83,Potatoes - Retail,5,KG,7,2017,1.7197
Istanbul,83,Potatoes - Retail,5,KG,8,2017,1.6321
Istanbul,83,Potatoes - Retail,5,KG,9,2017,1.7008
Istanbul,83,Potatoes - Retail,5,KG,10,2017,1.7129
Istanbul,83,Potatoes - Retail,5,KG,11,2017,1.8677
Istanbul,83,Potatoes - Retail,5,KG,12,2017,1.939
Istanbul,83,Potatoes - Retail,5,KG,1,2018,1.8339
Istanbul,83,Potatoes - Retail,5,KG,2,2018,1.7231
Istanbul,83,Potatoes - Retail,5,KG,3,2018,1.8151
Istanbul,83,Potatoes - Retail,5,KG,4,2018,1.8352
Istanbul,83,Potatoes - Retail,5,KG,5,2018,2.3504
Istanbul,83,Potatoes - Retail,5,KG,6,2018,3.805
Istanbul,83,Potatoes - Retail,5,KG,7,2018,3.3249
Istanbul,83,Potatoes - Retail,5,KG,8,2018,2.767
Istanbul,83,Potatoes - Retail,5,KG,9,2018,2.6258
Istanbul,83,Potatoes - Retail,5,KG,10,2018,2.6327
Istanbul,83,Potatoes - Retail,5,KG,11,2018,2.8756
Istanbul,83,Potatoes - Retail,5,KG,12,2018,3.2724
Istanbul,83,Potatoes - Retail,5,KG,1,2019,3.788
Istanbul,83,Potatoes - Retail,5,KG,2,2019,3.6911
Istanbul,83,Potatoes - Retail,5,KG,3,2019,3.8401
Istanbul,83,Potatoes - Retail,5,KG,4,2019,5.1602
Istanbul,83,Potatoes - Retail,5,KG,5,2019,4.6687
Istanbul,83,Potatoes - Retail,5,KG,6,2019,3.0812
Istanbul,83,Potatoes - Retail,5,KG,7,2019,3.0024
Istanbul,83,Potatoes - Retail,5,KG,8,2019,2.5562
Istanbul,83,Potatoes - Retail,5,KG,9,2019,2.1806
Istanbul,83,Potatoes - Retail,5,KG,10,2019,2.1701
Istanbul,83,Potatoes - Retail,5,KG,11,2019,2.1381
Istanbul,83,Potatoes - Retail,5,KG,12,2019,2.1839
Istanbul,92,Eggs - Retail,33,Unit,1,2017,0.5892
Istanbul,92,Eggs - Retail,33,Unit,2,2017,0.5807
Istanbul,92,Eggs - Retail,33,Unit,3,2017,0.5556
Istanbul,92,Eggs - Retail,33,Unit,4,2017,0.4928
Istanbul,92,Eggs - Retail,33,Unit,5,2017,0.4581
Istanbul,92,Eggs - Retail,33,Unit,6,2017,0.4072
Istanbul,92,Eggs - Retail,33,Unit,7,2017,0.4075
Istanbul,92,Eggs - Retail,33,Unit,8,2017,0.4792
Istanbul,92,Eggs - Retail,33,Unit,9,2017,0.5016
Istanbul,92,Eggs - Retail,33,Unit,10,2017,0.487
Istanbul,92,Eggs - Retail,33,Unit,11,2017,0.5552
Istanbul,92,Eggs - Retail,33,Unit,12,2017,0.6107
Istanbul,92,Eggs - Retail,33,Unit,1,2018,0.5754
Istanbul,92,Eggs - Retail,33,Unit,2,2018,0.5593
Istanbul,92,Eggs - Retail,33,Unit,3,2018,0.5932
Istanbul,92,Eggs - Retail,33,Unit,4,2018,0.5407
Istanbul,92,Eggs - Retail,33,Unit,5,2018,0.5799
Istanbul,92,Eggs - Retail,33,Unit,6,2018,0.5718
Istanbul,92,Eggs - Retail,33,Unit,7,2018,0.6246
Istanbul,92,Eggs - Retail,33,Unit,8,2018,0.7325
Istanbul,92,Eggs - Retail,33,Unit,9,2018,0.7697
Istanbul,92,Eggs - Retail,33,Unit,10,2018,0.8156
Istanbul,92,Eggs - Retail,33,Unit,11,2018,0.7423
Istanbul,92,Eggs - Retail,33,Unit,12,2018,0.7424
Istanbul,92,Eggs - Retail,33,Unit,1,2019,0.7283
Istanbul,92,Eggs - Retail,33,Unit,2,2019,0.7103
Istanbul,92,Eggs - Retail,33,Unit,3,2019,0.644
Istanbul,92,Eggs - Retail,33,Unit,4,2019,0.6103
Istanbul,92,Eggs - Retail,33,Unit,5,2019,0.5721
Istanbul,92,Eggs - Retail,33,Unit,6,2019,0.4908
Istanbul,92,Eggs - Retail,33,Unit,7,2019,0.4654
Istanbul,92,Eggs - Retail,33,Unit,8,2019,0.4831
Istanbul,92,Eggs - Retail,33,Unit,9,2019,0.5324
Istanbul,92,Eggs - Retail,33,Unit,10,2019,0.514
Istanbul,92,Eggs - Retail,33,Unit,11,2019,0.5409
Istanbul,92,Eggs - Retail,33,Unit,12,2019,0.5862
Istanbul,94,Meat (chicken) - Retail,5,KG,1,2017,8.9172
Istanbul,94,Meat (chicken) - Retail,5,KG,2,2017,8.8066
Istanbul,94,Meat (chicken) - Retail,5,KG,3,2017,9.0107
Istanbul,94,Meat (chicken) - Retail,5,KG,4,2017,9.4993
Istanbul,94,Meat (chicken) - Retail,5,KG,5,2017,9.8409
Istanbul,94,Meat (chicken) - Retail,5,KG,6,2017,10.5681
Istanbul,94,Meat (chicken) - Retail,5,KG,7,2017,10.5644
Istanbul,94,Meat (chicken) - Retail,5,KG,8,2017,9.8432
Istanbul,94,Meat (chicken) - Retail,5,KG,9,2017,9.1598
Istanbul,94,Meat (chicken) - Retail,5,KG,10,2017,8.7358
Istanbul,94,Meat (chicken) - Retail,5,KG,11,2017,8.8103
Istanbul,94,Meat (chicken) - Retail,5,KG,12,2017,8.6224
Istanbul,94,Meat (chicken) - Retail,5,KG,1,2018,8.6725
Istanbul,94,Meat (chicken) - Retail,5,KG,2,2018,8.9136
Istanbul,94,Meat (chicken) - Retail,5,KG,3,2018,9.0796
Istanbul,94,Meat (chicken) - Retail,5,KG,4,2018,9.4031
Istanbul,94,Meat (chicken) - Retail,5,KG,5,2018,9.6705
Istanbul,94,Meat (chicken) - Retail,5,KG,6,2018,10.818
Istanbul,94,Meat (chicken) - Retail,5,KG,7,2018,10.4824
Istanbul,94,Meat (chicken) - Retail,5,KG,8,2018,10.4227
Istanbul,94,Meat (chicken) - Retail,5,KG,9,2018,11.2661
Istanbul,94,Meat (chicken) - Retail,5,KG,10,2018,12.0229
Istanbul,94,Meat (chicken) - Retail,5,KG,11,2018,11.4984
Istanbul,94,Meat (chicken) - Retail,5,KG,12,2018,11.6707
Istanbul,94,Meat (chicken) - Retail,5,KG,1,2019,11.2688
Istanbul,94,Meat (chicken) - Retail,5,KG,2,2019,11.3957
Istanbul,94,Meat (chicken) - Retail,5,KG,3,2019,11.5417
Istanbul,94,Meat (chicken) - Retail,5,KG,4,2019,12.9895
Istanbul,94,Meat (chicken) - Retail,5,KG,5,2019,14.9097
Istanbul,94,Meat (chicken) - Retail,5,KG,6,2019,15.6383
Istanbul,94,Meat (chicken) - Retail,5,KG,7,2019,14.5254
Istanbul,94,Meat (chicken) - Retail,5,KG,8,2019,12.4064
Istanbul,94,Meat (chicken) - Retail,5,KG,9,2019,11.0374
Istanbul,94,Meat (chicken) - Retail,5,KG,10,2019,10.8072
Istanbul,94,Meat (chicken) - Retail,5,KG,11,2019,11.2421
Istanbul,94,Meat (chicken) - Retail,5,KG,12,2019,11.7441
Istanbul,97,Sugar - Retail,5,KG,1,2017,4.3621
Istanbul,97,Sugar - Retail,5,KG,2,2017,4.3855
Istanbul,97,Sugar - Retail,5,KG,3,2017,4.4142
Istanbul,97,Sugar - Retail,5,KG,4,2017,4.3394
Istanbul,97,Sugar - Retail,5,KG,5,2017,4.3964
Istanbul,97,Sugar - Retail,5,KG,6,2017,4.3654
Istanbul,97,Sugar - Retail,5,KG,7,2017,4.5399
Istanbul,97,Sugar - Retail,5,KG,8,2017,4.5234
Istanbul,97,Sugar - Retail,5,KG,9,2017,4.5953
Istanbul,97,Sugar - Retail,5,KG,10,2017,4.6038
Istanbul,97,Sugar - Retail,5,KG,11,2017,4.555
Istanbul,97,Sugar - Retail,5,KG,12,2017,4.5962
Istanbul,97,Sugar - Retail,5,KG,1,2018,4.5825
Istanbul,97,Sugar - Retail,5,KG,2,2018,4.5166
Istanbul,97,Sugar - Retail,5,KG,3,2018,4.7853
Istanbul,97,Sugar - Retail,5,KG,4,2018,4.8705
Istanbul,97,Sugar - Retail,5,KG,5,2018,4.8711
Istanbul,97,Sugar - Retail,5,KG,6,2018,5.0096
Istanbul,97,Sugar - Retail,5,KG,7,2018,5.0514
Istanbul,97,Sugar - Retail,5,KG,8,2018,5.0634
Istanbul,97,Sugar - Retail,5,KG,9,2018,5.0226
Istanbul,97,Sugar - Retail,5,KG,10,2018,5.0766
Istanbul,97,Sugar - Retail,5,KG,11,2018,4.9825
Istanbul,97,Sugar - Retail,5,KG,12,2018,5.028
Istanbul,97,Sugar - Retail,5,KG,1,2019,4.6445
Istanbul,97,Sugar - Retail,5,KG,2,2019,4.6557
Istanbul,97,Sugar - Retail,5,KG,3,2019,4.7184
Istanbul,97,Sugar - Retail,5,KG,4,2019,4.7472
Istanbul,97,Sugar - Retail,5,KG,5,2019,4.7845
Istanbul,97,Sugar - Retail,5,KG,6,2019,4.7912
Istanbul,97,Sugar - Retail,5,KG,7,2019,5.4099
Istanbul,97,Sugar - Retail,5,KG,8,2019,5.3443
Istanbul,97,Sugar - Retail,5,KG,9,2019,5.3303
Istanbul,97,Sugar - Retail,5,KG,10,2019,5.3082
Istanbul,97,Sugar - Retail,5,KG,11,2019,5.4158
Istanbul,97,Sugar - Retail,5,KG,12,2019,5.4022
Istanbul,105,Garlic - Retail,5,KG,1,2017,18.58
Istanbul,105,Garlic - Retail,5,KG,2,2017,18.4888
Istanbul,105,Garlic - Retail,5,KG,3,2017,19.022
Istanbul,105,Garlic - Retail,5,KG,4,2017,20.1185
Istanbul,105,Garlic - Retail,5,KG,5,2017,14.3744
Istanbul,105,Garlic - Retail,5,KG,6,2017,13.9828
Istanbul,105,Garlic - Retail,5,KG,7,2017,14.8484
Istanbul,105,Garlic - Retail,5,KG,8,2017,15.0908
Istanbul,105,Garlic - Retail,5,KG,9,2017,14.5693
Istanbul,105,Garlic - Retail,5,KG,10,2017,14.3746
Istanbul,105,Garlic - Retail,5,KG,11,2017,14.8556
Istanbul,105,Garlic - Retail,5,KG,12,2017,14.7791
Istanbul,105,Garlic - Retail,5,KG,1,2018,14.9048
Istanbul,105,Garlic - Retail,5,KG,2,2018,15.4524
Istanbul,105,Garlic - Retail,5,KG,3,2018,15.4072
Istanbul,105,Garlic - Retail,5,KG,4,2018,15.0764
Istanbul,105,Garlic - Retail,5,KG,5,2018,13.4126
Istanbul,105,Garlic - Retail,5,KG,6,2018,13.0595
Istanbul,105,Garlic - Retail,5,KG,7,2018,13.7495
Istanbul,105,Garlic - Retail,5,KG,8,2018,13.9058
Istanbul,105,Garlic - Retail,5,KG,9,2018,16.0581
Istanbul,105,Garlic - Retail,5,KG,10,2018,17.026
Istanbul,105,Garlic - Retail,5,KG,11,2018,17.6439
Istanbul,105,Garlic - Retail,5,KG,12,2018,18.8206
Istanbul,105,Garlic - Retail,5,KG,1,2019,19.9097
Istanbul,105,Garlic - Retail,5,KG,2,2019,21.2016
Istanbul,105,Garlic - Retail,5,KG,3,2019,22.1011
Istanbul,105,Garlic - Retail,5,KG,4,2019,23.6996
Istanbul,105,Garlic - Retail,5,KG,5,2019,22.5343
Istanbul,105,Garlic - Retail,5,KG,6,2019,22.2079
Istanbul,105,Garlic - Retail,5,KG,7,2019,24.3718
Istanbul,105,Garlic - Retail,5,KG,8,2019,25.5705
Istanbul,105,Garlic - Retail,5,KG,9,2019,34.2511
Istanbul,105,Garlic - Retail,5,KG,10,2019,41.7223
Istanbul,105,Garlic - Retail,5,KG,11,2019,41.7712
Istanbul,105,Garlic - Retail,5,KG,12,2019,39.8754
Istanbul,108,Lentils - Retail,5,KG,1,2017,8.0738
Istanbul,108,Lentils - Retail,5,KG,2,2017,8.1896
Istanbul,108,Lentils - Retail,5,KG,3,2017,8.3625
Istanbul,108,Lentils - Retail,5,KG,4,2017,8.304
Istanbul,108,Lentils - Retail,5,KG,5,2017,8.1192
Istanbul,108,Lentils - Retail,5,KG,6,2017,8.0765
Istanbul,108,Lentils - Retail,5,KG,7,2017,7.937
Istanbul,108,Lentils - Retail,5,KG,8,2017,7.799
Istanbul,108,Lentils - Retail,5,KG,9,2017,7.5843
Istanbul,108,Lentils - Retail,5,KG,10,2017,7.554
Istanbul,108,Lentils - Retail,5,KG,11,2017,7.333
Istanbul,108,Lentils - Retail,5,KG,12,2017,7.4548
Istanbul,108,Lentils - Retail,5,KG,1,2018,7.2484
Istanbul,108,Lentils - Retail,5,KG,2,2018,6.9285
Istanbul,108,Lentils - Retail,5,KG,3,2018,6.9075
Istanbul,108,Lentils - Retail,5,KG,4,2018,6.9309
Istanbul,108,Lentils - Retail,5,KG,5,2018,6.9712
Istanbul,108,Lentils - Retail,5,KG,6,2018,6.8419
Istanbul,108,Lentils - Retail,5,KG,7,2018,7.0293
Istanbul,108,Lentils - Retail,5,KG,8,2018,7.1409
Istanbul,108,Lentils - Retail,5,KG,9,2018,7.1504
Istanbul,108,Lentils - Retail,5,KG,10,2018,7.217
Istanbul,108,Lentils - Retail,5,KG,11,2018,7.6654
Istanbul,108,Lentils - Retail,5,KG,12,2018,7.5418
Istanbul,108,Lentils - Retail,5,KG,1,2019,6.4378
Istanbul,108,Lentils - Retail,5,KG,2,2019,6.5096
Istanbul,108,Lentils - Retail,5,KG,3,2019,6.526
Istanbul,108,Lentils - Retail,5,KG,4,2019,6.6277
Istanbul,108,Lentils - Retail,5,KG,5,2019,6.5535
Istanbul,108,Lentils - Retail,5,KG,6,2019,6.7418
Istanbul,108,Lentils - Retail,5,KG,7,2019,6.9967
Istanbul,108,Lentils - Retail,5,KG,8,2019,7.0125
Istanbul,108,Lentils - Retail,5,KG,9,2019,7.0978
Istanbul,108,Lentils - Retail,5,KG,10,2019,7.019
Istanbul,108,Lentils - Retail,5,KG,11,2019,7.1727
Istanbul,108,Lentils - Retail,5,KG,12,2019,7.8415
Istanbul,112,Pasta - Retail,5,KG,1,2017,3.047
Istanbul,112,Pasta - Retail,5,KG,2,2017,3.1066
Istanbul,112,Pasta - Retail,5,KG,3,2017,3.1211
Istanbul,112,Pasta - Retail,5,KG,4,2017,3.203
Istanbul,112,Pasta - Retail,5,KG,5,2017,3.2531
Istanbul,112,Pasta - Retail,5,KG,6,2017,3.105
Istanbul,112,Pasta - Retail,5,KG,7,2017,3.1719
Istanbul,112,Pasta - Retail,5,KG,8,2017,3.1518
Istanbul,112,Pasta - Retail,5,KG,9,2017,3.2465
Istanbul,112,Pasta - Retail,5,KG,10,2017,3.3047
Istanbul,112,Pasta - Retail,5,KG,11,2017,3.3288
Istanbul,112,Pasta - Retail,5,KG,12,2017,3.3305
Istanbul,112,Pasta - Retail,5,KG,1,2018,3.23
Istanbul,112,Pasta - Retail,5,KG,2,2018,3.2928
Istanbul,112,Pasta - Retail,5,KG,3,2018,3.3598
Istanbul,112,Pasta - Retail,5,KG,4,2018,3.4328
Istanbul,112,Pasta - Retail,5,KG,5,2018,3.3359
Istanbul,112,Pasta - Retail,5,KG,6,2018,3.5083
Istanbul,112,Pasta - Retail,5,KG,7,2018,3.617
Istanbul,112,Pasta - Retail,5,KG,8,2018,3.5969
Istanbul,112,Pasta - Retail,5,KG,9,2018,3.672
Istanbul,112,Pasta - Retail,5,KG,10,2018,3.9771
Istanbul,112,Pasta - Retail,5,KG,11,2018,4.0496
Istanbul,112,Pasta - Retail,5,KG,12,2018,3.9824
Istanbul,112,Pasta - Retail,5,KG,1,2019,3.9048
Istanbul,112,Pasta - Retail,5,KG,2,2019,3.8813
Istanbul,112,Pasta - Retail,5,KG,3,2019,3.9374
Istanbul,112,Pasta - Retail,5,KG,4,2019,4.0508
Istanbul,112,Pasta - Retail,5,KG,5,2019,4.1883
Istanbul,112,Pasta - Retail,5,KG,6,2019,4.3416
Istanbul,112,Pasta - Retail,5,KG,7,2019,4.6687
Istanbul,112,Pasta - Retail,5,KG,8,2019,4.7223
Istanbul,112,Pasta - Retail,5,KG,9,2019,4.7864
Istanbul,112,Pasta - Retail,5,KG,10,2019,4.9389
Istanbul,112,Pasta - Retail,5,KG,11,2019,5.048
Istanbul,112,Pasta - Retail,5,KG,12,2019,5.0748
Istanbul,114,Tomatoes - Retail,5,KG,1,2017,3.9767
Istanbul,114,Tomatoes - Retail,5,KG,2,2017,3.116
Istanbul,114,Tomatoes - Retail,5,KG,3,2017,2.7511
Istanbul,114,Tomatoes - Retail,5,KG,4,2017,4.2913
Istanbul,114,Tomatoes - Retail,5,KG,5,2017,3.9714
Istanbul,114,Tomatoes - Retail,5,KG,6,2017,2.3822
Istanbul,114,Tomatoes - Retail,5,KG,7,2017,2.4472
Istanbul,114,Tomatoes - Retail,5,KG,8,2017,2.2394
Istanbul,114,Tomatoes - Retail,5,KG,9,2017,2.5563
Istanbul,114,Tomatoes - Retail,5,KG,10,2017,2.6418
Istanbul,114,Tomatoes - Retail,5,KG,11,2017,3.6265
Istanbul,114,Tomatoes - Retail,5,KG,12,2017,4.1292
Istanbul,114,Tomatoes - Retail,5,KG,1,2018,3.6927
Istanbul,114,Tomatoes - Retail,5,KG,2,2018,3.5302
Istanbul,114,Tomatoes - Retail,5,KG,3,2018,3.4991
Istanbul,114,Tomatoes - Retail,5,KG,4,2018,3.5757
Istanbul,114,Tomatoes - Retail,5,KG,5,2018,3.1544
Istanbul,114,Tomatoes - Retail,5,KG,6,2018,3.7544
Istanbul,114,Tomatoes - Retail,5,KG,7,2018,4.2593
Istanbul,114,Tomatoes - Retail,5,KG,8,2018,3.5417
Istanbul,114,Tomatoes - Retail,5,KG,9,2018,4.7297
Istanbul,114,Tomatoes - Retail,5,KG,10,2018,5.8
Istanbul,114,Tomatoes - Retail,5,KG,11,2018,4.9997
Istanbul,114,Tomatoes - Retail,5,KG,12,2018,4.3805
Istanbul,114,Tomatoes - Retail,5,KG,1,2019,6.379
Istanbul,114,Tomatoes - Retail,5,KG,2,2019,5.4107
Istanbul,114,Tomatoes - Retail,5,KG,3,2019,5.6917
Istanbul,114,Tomatoes - Retail,5,KG,4,2019,7.044
Istanbul,114,Tomatoes - Retail,5,KG,5,2019,5.3073
Istanbul,114,Tomatoes - Retail,5,KG,6,2019,2.8578
Istanbul,114,Tomatoes - Retail,5,KG,7,2019,3.216
Istanbul,114,Tomatoes - Retail,5,KG,8,2019,3.7291
Istanbul,114,Tomatoes - Retail,5,KG,9,2019,3.4029
Istanbul,114,Tomatoes - Retail,5,KG,10,2019,3.9978
Istanbul,114,Tomatoes - Retail,5,KG,11,2019,4.4166
Istanbul,114,Tomatoes - Retail,5,KG,12,2019,4.9391
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,1,2017,19.8768
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,2,2017,20.2714
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,3,2017,20.2137
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,4,2017,20.4419
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,5,2017,20.7036
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,6,2017,20.8059
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,7,2017,20.7945
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,8,2017,20.7746
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,9,2017,20.8872
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,10,2017,21.5021
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,11,2017,21.683
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,12,2017,21.6787
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,1,2018,21.969
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,2,2018,21.8974
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,3,2018,22.0917
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,4,2018,22.112
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,5,2018,22.1323
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,6,2018,22.1323
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,7,2018,21.9531
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,8,2018,22.2167
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,9,2018,23.4934
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,10,2018,23.8909
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,11,2018,23.4585
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,12,2018,23.7988
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,1,2019,23.6933
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,2,2019,23.7621
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,3,2019,25.3051
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,4,2019,26.3258
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,5,2019,33.7794
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,6,2019,34.8405
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,7,2019,35.1003
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,8,2019,35.1577
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,9,2019,36.0327
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,10,2019,34.5915
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,11,2019,34.4158
Istanbul,119,Groundnuts (shelled) - Retail,5,KG,12,2019,34.5059
Istanbul,124,Bread (common) - Retail,5,KG,1,2017,4.6163
Istanbul,124,Bread (common) - Retail,5,KG,2,2017,4.6163
Istanbul,124,Bread (common) - Retail,5,KG,3,2017,4.7015
Istanbul,124,Bread (common) - Retail,5,KG,4,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,5,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,6,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,7,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,8,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,9,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,10,2017,4.7303
Istanbul,124,Bread (common) - Retail,5,KG,11,2017,4.7385
Istanbul,124,Bread (common) - Retail,5,KG,12,2017,4.7358
Istanbul,124,Bread (common) - Retail,5,KG,1,2018,4.7555
Istanbul,124,Bread (common) - Retail,5,KG,2,2018,4.7741
Istanbul,124,Bread (common) - Retail,5,KG,3,2018,4.7944
